cap-surface,cap-color,bruises,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-color-above-ring,stalk-color-below-ring,ring-number,ring-type,spore-print-color,population,habitat,class
6,7,6,2,8,20,5,6,23,23,15,5,14,19,7,1
25,5,1,2,23,20,2,19,7,23,15,16,14,22,4,1
6,14,1,2,23,20,2,19,7,23,15,16,11,22,4,1
6,14,6,2,16,20,5,19,23,23,15,5,11,19,7,1
6,14,6,2,16,20,5,19,23,23,15,5,11,1,7,1
19,23,6,2,8,20,5,19,23,23,15,5,11,19,7,1
19,7,6,2,16,20,5,19,23,23,15,5,11,19,7,1
25,23,1,14,23,5,5,19,23,23,15,16,11,19,21,0
19,23,1,2,11,5,3,19,23,23,15,16,14,19,7,1
6,14,1,2,23,20,2,19,7,23,15,16,14,22,4,1
6,7,6,2,11,20,5,6,23,23,15,5,11,1,7,1
6,14,6,2,11,20,5,6,23,23,15,5,14,19,7,1
19,14,6,2,11,20,5,19,23,23,15,5,14,19,7,1
19,23,1,14,14,20,2,19,23,23,15,16,21,22,4,1
6,23,6,2,8,20,5,19,23,23,15,5,14,1,7,1
19,23,6,2,8,20,5,6,23,23,15,5,11,1,7,1
19,7,6,2,11,20,5,6,23,23,15,5,11,19,7,1
25,5,1,2,16,20,2,19,23,16,15,16,11,22,4,1
6,14,1,2,14,20,2,19,7,16,15,16,11,22,4,1
6,14,1,2,14,20,2,19,23,23,15,16,11,22,4,1
6,23,6,2,11,20,5,19,23,23,15,5,11,19,7,1
19,14,6,2,14,20,5,6,23,23,15,5,14,19,7,1
19,23,1,14,11,5,5,19,23,23,15,16,14,22,21,0
6,14,6,2,16,20,5,6,23,23,15,5,14,19,7,1
25,7,1,2,23,20,2,19,7,7,15,16,14,25,4,1
25,7,1,2,14,20,2,19,7,7,15,16,14,22,4,1
6,7,6,2,16,20,5,19,23,23,15,5,14,1,7,1
6,7,1,2,23,20,2,19,16,16,15,16,14,22,4,1
25,5,1,2,21,20,2,19,16,16,15,16,14,22,4,1
6,7,1,2,16,20,2,19,7,16,15,16,11,25,4,1
6,7,1,2,21,20,2,19,16,23,15,16,14,22,4,1
6,14,1,2,16,20,2,19,16,7,15,16,11,22,4,1
19,23,1,14,16,5,5,19,23,23,15,16,11,22,7,0
6,14,6,2,11,20,5,19,23,23,15,5,11,19,7,1
25,14,1,2,23,20,2,19,16,16,15,16,14,22,4,1
6,7,1,2,16,20,2,19,23,7,15,16,14,25,4,1
25,14,1,14,23,5,5,19,23,23,15,16,14,19,7,0
6,7,1,2,21,20,2,19,23,7,15,16,11,25,4,1
6,7,6,2,8,20,5,19,23,23,15,5,11,19,7,1
6,5,1,2,21,20,2,19,7,7,15,16,11,22,4,1
6,14,6,2,11,20,5,6,23,23,15,5,14,19,7,1
19,23,6,2,8,20,5,6,23,23,15,5,14,1,7,1
19,14,6,2,16,20,5,19,23,23,15,5,11,19,7,1
25,5,1,2,23,20,2,19,23,7,15,16,14,22,4,1
19,14,6,2,11,20,5,6,23,23,15,5,11,19,7,1
6,14,1,2,14,20,2,19,16,16,15,16,14,22,4,1
19,23,6,2,8,20,5,19,23,23,15,5,11,19,7,1
6,14,6,2,11,20,5,6,23,23,15,5,11,1,7,1
6,14,6,2,8,20,5,19,23,23,15,5,14,19,7,1
19,14,1,14,23,5,5,19,23,23,15,16,11,22,21,0
6,14,1,2,16,20,2,19,23,23,15,16,11,25,4,1
19,14,6,2,11,20,5,6,23,23,15,5,14,19,7,1
25,23,1,14,14,5,5,19,23,23,15,16,14,19,7,0
6,14,1,2,14,20,2,19,16,7,15,16,14,22,4,1
6,7,1,2,21,20,2,19,23,16,15,16,14,25,4,1
6,14,6,2,16,20,5,6,23,23,15,5,14,1,7,1
6,5,1,2,16,20,2,19,7,7,15,16,11,22,4,1
6,23,6,2,16,20,5,19,23,23,15,5,14,19,7,1
6,23,6,2,8,20,5,6,23,23,15,5,11,19,7,1
25,23,1,2,11,5,3,19,23,23,15,16,11,14,13,1
19,23,6,2,16,20,5,6,23,23,15,5,14,19,7,1
25,7,1,2,21,20,2,19,16,7,15,16,14,22,4,1
6,7,1,2,14,20,2,19,7,23,15,16,11,25,4,1
19,7,6,2,14,20,5,6,23,23,15,5,14,1,7,1
25,23,1,14,14,5,5,19,23,23,15,16,14,19,21,0
6,5,1,2,23,20,2,19,23,16,15,16,14,22,4,1
19,14,1,14,14,5,5,19,23,23,15,16,11,19,21,0
25,14,1,14,23,5,5,19,23,23,15,16,14,22,7,0
6,7,1,2,16,20,2,19,16,16,15,16,14,22,4,1
19,14,6,2,8,20,5,19,23,23,15,5,14,1,7,1
6,7,1,2,16,20,2,19,7,23,15,16,14,25,4,1
6,14,6,2,8,20,5,19,23,23,15,5,11,1,7,1
6,14,1,2,23,20,2,19,16,7,15,16,14,25,4,1
19,14,6,2,16,20,5,6,23,23,15,5,14,19,7,1
6,14,6,2,16,20,5,19,23,23,15,5,11,1,7,1
19,14,6,2,11,20,5,6,23,23,15,5,11,1,7,1
19,14,6,2,11,20,5,19,23,23,15,5,11,19,7,1
6,14,1,2,23,20,2,19,7,7,15,16,14,22,4,1
25,5,1,2,21,20,2,19,7,23,15,16,14,22,4,1
19,14,6,2,11,20,5,6,23,23,15,5,11,1,7,1
6,14,1,2,23,20,2,19,7,7,15,16,11,25,4,1
25,23,1,14,23,5,5,19,23,23,15,16,14,22,21,0
25,25,1,2,14,5,18,19,23,23,15,16,14,19,7,1
19,14,1,14,16,5,5,19,23,23,15,16,11,19,7,0
6,23,6,2,8,20,5,6,23,23,15,5,14,19,7,1
6,14,6,2,14,20,5,6,23,23,15,5,11,1,7,1
19,14,1,14,23,5,5,19,23,23,15,16,14,22,7,0
19,14,6,2,11,20,5,6,23,23,15,5,14,1,7,1
6,14,6,2,14,20,5,19,23,23,15,5,11,19,7,1
6,5,1,2,21,20,2,19,7,23,15,16,11,22,4,1
6,14,6,2,11,20,5,19,23,23,15,5,11,1,7,1
6,23,6,2,11,20,5,19,23,23,15,5,14,19,7,1
19,7,6,2,16,20,5,6,23,23,15,5,14,1,7,1
6,23,6,2,8,20,5,6,23,23,15,5,11,19,7,1
19,25,1,14,14,20,2,19,23,23,15,16,14,22,4,1
6,23,1,14,14,20,2,19,23,23,15,16,14,22,4,1
6,14,6,2,16,20,5,19,23,23,15,5,14,1,7,1
6,14,1,2,21,20,2,19,23,23,15,16,14,25,4,1
25,7,1,2,14,20,2,19,7,16,15,16,11,25,4,1
6,14,1,2,21,20,2,19,23,7,15,16,14,25,4,1
6,14,6,2,11,20,5,19,23,23,15,5,11,19,7,1
6,7,1,2,21,20,2,19,23,23,15,16,14,25,4,1
6,14,1,2,14,20,2,19,16,16,15,16,11,22,4,1
6,7,6,2,16,20,5,6,23,23,15,5,11,1,7,1
6,14,1,2,14,20,2,19,23,16,15,16,14,22,4,1
19,14,6,2,8,20,5,6,23,23,15,5,11,1,7,1
25,23,1,2,11,5,3,19,23,23,15,16,11,19,13,1
25,5,1,2,21,20,2,19,23,16,15,16,11,22,4,1
19,14,6,2,8,20,5,19,23,23,15,5,14,19,7,1
6,5,1,2,23,20,2,19,16,16,15,16,11,25,4,1
25,14,1,2,16,20,2,19,7,7,15,16,11,25,4,1
25,7,1,2,21,20,2,19,16,7,15,16,11,22,4,1
19,7,6,2,16,20,5,19,23,23,15,5,14,1,7,1
19,14,6,2,11,20,5,6,23,23,15,5,11,19,7,1
6,7,6,2,16,20,5,6,23,23,15,5,14,1,7,1
19,7,6,2,14,20,5,19,23,23,15,5,11,1,7,1
25,5,1,2,23,20,2,19,23,16,15,16,11,25,4,1
6,7,1,2,23,20,2,19,16,23,15,16,14,25,4,1
6,14,1,2,14,20,2,19,16,23,15,16,11,25,4,1
6,14,6,2,11,20,5,6,23,23,15,5,14,19,7,1
19,14,6,2,14,20,5,19,23,23,15,5,14,19,7,1
6,23,6,2,14,20,5,19,23,23,15,5,11,19,7,1
25,25,1,2,16,5,18,19,23,23,15,16,14,19,16,1
6,5,1,2,21,20,2,19,23,16,15,16,14,22,4,1
6,14,6,2,8,20,5,6,23,23,15,5,11,19,7,1
25,14,1,2,16,20,2,19,23,7,15,16,11,22,4,1
6,7,1,2,14,20,2,19,23,16,15,16,14,25,4,1
6,23,6,2,11,20,5,6,23,23,15,5,14,1,7,1
25,23,1,2,11,5,3,19,23,23,15,16,11,19,13,1
19,14,6,2,16,20,5,19,23,23,15,5,14,19,7,1
19,23,6,2,16,20,5,19,23,23,15,5,14,1,7,1
6,14,1,2,21,20,2,19,7,23,15,16,14,22,4,1
6,23,6,2,11,20,5,6,23,23,15,5,11,19,7,1
6,7,1,2,21,20,2,19,7,16,15,16,14,22,4,1
6,14,1,2,16,20,2,19,23,7,15,16,14,25,4,1
6,23,6,2,16,20,5,19,23,23,15,5,14,1,7,1
19,23,1,2,14,5,3,19,23,23,15,16,11,14,13,1
19,7,6,2,14,20,5,6,23,23,15,5,14,19,7,1
25,14,1,14,14,5,5,19,23,23,15,16,14,22,7,0
6,7,6,2,16,20,5,6,23,23,15,5,14,19,7,1
6,14,1,2,14,20,2,19,16,23,15,16,14,22,4,1
6,23,6,2,14,20,5,19,23,23,15,5,14,19,7,1
25,14,1,2,21,20,2,19,16,23,15,16,11,22,4,1
25,5,1,2,16,20,2,19,16,16,15,16,14,22,4,1
19,14,1,14,14,5,5,19,23,23,15,16,11,22,21,0
19,7,6,2,16,20,5,19,23,23,15,5,14,1,7,1
6,7,1,2,14,20,2,19,23,7,15,16,11,25,4,1
6,7,1,2,14,20,2,19,7,16,15,16,11,25,4,1
6,7,1,2,14,20,2,19,23,7,15,16,11,22,4,1
6,7,1,2,23,20,2,19,16,16,15,16,14,25,4,1
6,14,1,2,21,20,2,19,16,7,15,16,11,25,4,1
19,23,1,14,16,5,5,19,23,23,15,16,14,22,21,0
19,25,1,2,11,5,3,19,23,23,15,16,11,14,13,1
6,14,1,2,14,20,2,19,16,16,15,16,14,22,4,1
25,14,1,2,23,20,2,19,23,23,15,16,14,25,4,1
19,7,6,2,14,20,5,6,23,23,15,5,14,19,7,1
25,5,1,2,21,20,2,19,23,16,15,16,14,25,4,1
6,7,6,2,11,20,5,6,23,23,15,5,14,19,7,1
19,23,6,2,16,20,5,6,23,23,15,5,14,19,7,1
6,14,1,2,14,20,2,19,7,7,15,16,14,22,4,1
6,14,1,2,21,20,2,19,23,16,15,16,14,22,4,1
6,7,6,2,14,20,5,19,23,23,15,5,11,19,7,1
6,7,6,2,14,20,5,19,23,23,15,5,11,19,7,1
6,14,6,2,8,20,5,6,23,23,15,5,14,19,7,1
6,7,1,2,16,20,2,19,7,23,15,16,11,25,4,1
6,5,1,2,14,20,2,19,16,7,15,16,14,25,4,1
25,14,1,14,16,5,5,19,23,23,15,16,11,19,21,0
25,7,1,2,16,20,2,19,7,7,15,16,11,22,4,1
19,23,6,2,11,20,5,19,23,23,15,5,14,1,7,1
19,23,1,2,7,5,3,19,23,23,15,16,14,19,13,1
19,23,6,2,8,20,5,6,23,23,15,5,14,19,7,1
6,14,6,2,11,20,5,6,23,23,15,5,11,19,7,1
25,7,1,2,16,20,2,19,7,23,15,16,11,25,4,1
6,7,1,2,14,20,2,19,23,23,15,16,14,22,4,1
6,7,6,2,16,20,5,6,23,23,15,5,11,19,7,1
19,23,1,14,14,5,5,19,23,23,15,16,11,19,7,0
19,14,6,2,11,20,5,19,23,23,15,5,14,1,7,1
25,7,1,2,16,20,2,19,23,7,15,16,11,25,4,1
6,7,1,2,16,20,2,19,23,23,15,16,14,22,4,1
25,14,1,2,23,20,2,19,16,23,15,16,14,22,4,1
6,5,1,2,16,20,2,19,16,7,15,16,14,25,4,1
6,14,1,2,23,20,2,19,7,16,15,16,14,25,4,1
6,5,1,2,21,20,2,19,7,7,15,16,11,25,4,1
6,14,1,2,16,20,2,19,23,23,15,16,14,22,4,1
25,5,1,2,21,20,2,19,16,16,15,16,11,25,4,1
6,7,1,2,23,20,2,19,16,23,15,16,11,22,4,1
6,7,1,2,16,20,2,19,23,23,15,16,11,22,4,1
6,5,1,2,23,20,2,19,7,23,15,16,11,22,4,1
25,5,1,2,21,20,2,19,7,16,15,16,14,22,4,1
19,23,1,14,23,5,5,19,23,23,15,16,14,22,7,0
6,5,1,2,14,20,2,19,16,7,15,16,14,22,4,1
25,7,1,2,16,20,2,19,23,23,15,16,11,22,4,1
6,14,1,2,16,20,2,19,7,7,15,16,14,25,4,1
25,5,1,2,23,20,2,19,23,7,15,16,11,25,4,1
25,7,1,2,14,20,2,19,7,16,15,16,11,22,4,1
6,7,1,2,14,20,2,19,16,16,15,16,11,22,4,1
25,7,1,2,21,20,2,19,7,23,15,16,11,22,4,1
6,5,1,2,16,20,2,19,23,23,15,16,14,25,4,1
25,5,1,2,14,20,2,19,23,23,15,16,14,25,4,1
6,14,1,2,16,20,2,19,7,16,15,16,11,22,4,1
6,14,1,2,21,20,2,19,23,16,15,16,11,22,4,1
25,7,1,2,23,20,2,19,16,16,15,16,11,22,4,1
25,5,1,2,21,20,2,19,16,7,15,16,14,22,4,1
6,7,1,2,16,20,2,19,7,7,15,16,14,25,4,1
25,7,1,2,14,20,2,19,23,16,15,16,11,22,4,1
6,7,6,2,16,5,2,11,2,2,15,12,8,25,7,0
19,23,1,14,16,5,5,19,23,23,15,16,11,19,7,0
6,5,1,2,14,20,2,19,16,23,15,16,11,22,4,1
6,23,6,2,8,20,5,19,23,23,15,5,14,19,7,1
25,14,1,2,21,20,2,19,7,23,15,16,14,22,4,1
6,14,1,2,14,20,2,19,7,23,15,16,14,25,4,1
6,14,1,2,23,20,2,19,16,7,15,16,14,22,4,1
25,7,1,2,21,20,2,19,16,23,15,16,14,25,4,1
25,7,1,2,23,20,2,19,7,23,15,16,14,22,4,1
6,5,1,2,21,20,2,19,23,16,15,16,11,22,4,1
25,14,1,2,14,20,2,19,23,7,15,16,14,25,4,1
6,7,1,2,23,20,2,19,16,7,15,16,11,25,4,1
6,5,1,2,23,20,2,19,16,23,15,16,11,22,4,1
25,5,1,2,21,20,2,19,23,7,15,16,11,22,4,1
25,14,1,2,16,20,2,19,16,23,15,16,14,25,4,1
25,5,1,2,14,20,2,19,23,23,15,16,11,25,4,1
25,14,1,2,16,20,2,19,23,7,15,16,14,22,4,1
25,14,1,2,14,20,2,19,16,23,15,16,11,22,4,1
25,14,1,2,14,20,2,19,7,7,15,16,14,22,4,1
19,14,1,14,14,5,5,19,23,23,15,16,14,22,21,0
6,5,1,2,21,20,2,19,23,23,15,16,14,25,4,1
19,23,1,14,23,5,5,19,23,23,15,16,11,19,7,0
6,5,1,2,21,20,2,19,7,16,15,16,11,25,4,1
6,14,1,2,16,20,2,19,7,7,15,16,11,25,4,1
25,14,1,2,21,20,2,19,16,7,15,16,14,22,4,1
6,5,1,2,16,20,2,19,23,7,15,16,14,22,4,1
6,5,1,2,14,20,2,19,23,7,15,16,14,25,4,1
6,7,1,2,16,20,2,19,7,16,15,16,14,22,4,1
25,14,1,2,14,20,2,19,16,7,15,16,14,25,4,1
6,14,1,2,21,20,2,19,23,7,15,16,14,22,4,1
6,14,1,2,23,20,2,19,16,16,15,16,14,25,4,1
6,5,1,2,21,20,2,19,23,7,15,16,11,22,4,1
6,14,1,2,21,20,2,19,23,7,15,16,11,25,4,1
6,5,1,2,16,20,2,19,7,23,15,16,14,25,4,1
6,7,1,2,16,20,2,19,7,16,15,16,11,22,4,1
25,14,1,2,21,20,2,19,23,16,15,16,11,25,4,1
6,14,1,2,21,20,2,19,23,16,15,16,14,25,4,1
6,5,1,2,14,20,2,19,23,16,15,16,14,25,4,1
25,5,1,2,23,20,2,19,16,23,15,16,14,25,4,1
6,7,1,2,16,20,2,19,16,7,15,16,11,25,4,1
25,7,1,2,14,20,2,19,7,7,15,16,11,25,4,1
25,5,1,2,16,20,2,19,16,7,15,16,14,22,4,1
25,7,1,2,16,20,2,19,7,16,15,16,11,22,4,1
6,7,1,2,14,20,2,19,7,7,15,16,14,22,4,1
6,7,1,2,14,20,2,19,7,7,15,16,14,22,4,1
25,7,1,2,14,20,2,19,7,23,15,16,11,22,4,1
25,5,1,2,14,20,2,19,23,7,15,16,14,25,4,1
6,14,1,2,16,20,2,19,23,16,15,16,11,22,4,1
6,14,1,2,23,20,2,19,7,23,15,16,11,25,4,1
25,5,1,2,16,20,2,19,23,23,15,16,14,22,4,1
6,7,6,2,16,5,2,11,14,16,15,12,8,25,4,0
25,7,1,2,21,20,2,19,16,23,15,16,11,25,4,1
6,5,1,2,23,20,2,19,16,7,15,16,14,25,4,1
25,14,1,2,21,20,2,19,7,16,15,16,14,22,4,1
6,14,1,2,16,20,2,19,7,23,15,16,14,25,4,1
25,5,1,2,23,20,2,19,7,16,15,16,11,22,4,1
6,14,1,2,16,20,2,19,7,7,15,16,11,22,4,1
25,14,1,2,16,20,2,19,23,7,15,16,11,25,4,1
6,7,1,2,16,20,2,19,23,16,15,16,11,25,4,1
6,5,1,2,14,20,2,19,16,23,15,16,11,25,4,1
6,7,1,2,23,20,2,19,7,16,15,16,11,22,4,1
6,7,1,2,21,20,2,19,7,23,15,16,14,22,4,1
6,14,1,2,21,20,2,19,16,23,15,16,11,22,4,1
6,7,1,2,23,20,2,19,23,7,15,16,11,25,4,1
19,7,6,2,11,20,5,19,23,23,15,5,14,19,7,1
25,5,1,2,21,20,2,19,16,7,15,16,11,25,4,1
6,7,1,2,16,20,2,19,16,7,15,16,11,25,4,1
25,5,1,2,14,20,2,19,7,23,15,16,14,22,4,1
6,7,1,2,14,20,2,19,7,16,15,16,11,22,4,1
6,7,1,2,21,20,2,19,23,16,15,16,11,25,4,1
6,7,1,2,14,20,2,19,16,16,15,16,14,22,4,1
6,7,1,2,16,20,2,19,23,16,15,16,14,25,4,1
19,23,6,2,16,20,5,19,23,23,15,5,14,1,7,1
6,14,1,2,23,20,2,19,7,23,15,16,14,25,4,1
6,14,1,2,23,20,2,19,16,16,15,16,11,22,4,1
6,7,1,2,16,20,2,19,7,7,15,16,11,25,4,1
25,7,1,2,23,20,2,19,23,23,15,16,11,25,4,1
6,5,1,2,21,20,2,19,23,23,15,16,14,22,4,1
25,5,1,2,21,20,2,19,7,16,15,16,11,22,4,1
6,14,1,2,23,20,2,19,7,16,15,16,11,25,4,1
25,7,1,2,23,20,2,19,23,23,15,16,11,25,4,1
25,7,1,2,23,20,2,19,16,16,15,16,14,22,4,1
19,16,6,14,7,5,2,19,23,23,15,16,14,19,4,0
25,14,1,2,16,20,2,19,7,16,15,16,14,25,4,1
6,7,1,2,14,20,2,19,16,23,15,16,11,22,4,1
25,5,1,2,16,20,2,19,23,16,15,16,11,25,4,1
6,14,1,2,16,20,2,19,16,23,15,16,14,22,4,1
25,14,1,2,23,20,2,19,23,7,15,16,14,22,4,1
6,7,1,2,23,20,2,19,7,23,15,16,14,25,4,1
6,14,1,2,16,20,2,19,7,23,15,16,14,22,4,1
25,14,1,2,14,20,2,19,16,23,15,16,11,22,4,1
25,14,1,2,23,20,2,19,16,23,15,16,11,22,4,1
6,5,1,2,23,20,2,19,16,23,15,16,14,22,4,1
6,7,1,2,16,20,2,19,23,16,15,16,11,22,4,1
25,5,1,2,14,20,2,19,23,23,15,16,14,22,4,1
25,5,1,2,21,20,2,19,7,7,15,16,14,22,4,1
6,14,1,2,23,20,2,19,16,7,15,16,14,25,4,1
6,5,1,2,16,20,2,19,23,16,15,16,11,22,4,1
6,5,1,2,14,20,2,19,16,16,15,16,14,25,4,1
6,23,6,2,11,20,5,6,23,23,15,5,14,19,7,1
25,7,1,2,16,20,2,19,7,7,15,16,11,25,4,1
6,5,1,2,16,20,2,19,7,23,15,16,11,22,4,1
25,7,1,2,16,20,2,19,16,23,15,16,14,22,4,1
6,5,1,2,23,20,2,19,23,16,15,16,11,22,4,1
6,7,1,2,16,20,2,19,23,23,15,16,14,25,4,1
25,5,1,2,16,20,2,19,23,7,15,16,14,22,4,1
25,7,1,2,16,20,2,19,16,7,15,16,11,22,4,1
25,5,1,2,16,20,2,19,16,23,15,16,11,25,4,1
25,7,1,2,16,20,2,19,23,7,15,16,14,25,4,1
6,7,6,2,8,20,5,19,23,23,15,5,11,19,7,1
6,7,6,2,7,5,2,11,2,16,15,12,8,25,16,0
6,5,1,2,16,20,2,19,7,23,15,16,11,25,4,1
25,5,1,2,23,20,2,19,23,7,15,16,14,25,4,1
19,23,1,14,23,5,5,19,23,23,15,16,11,22,7,0
25,14,1,2,21,20,2,19,23,23,15,16,11,25,4,1
6,5,1,2,14,20,2,19,16,23,15,16,14,25,4,1
25,5,1,2,14,20,2,19,16,7,15,16,11,22,4,1
6,7,1,2,14,20,2,19,7,23,15,16,11,22,4,1
25,7,1,2,16,20,2,19,7,16,15,16,14,22,4,1
6,7,6,2,14,20,5,6,23,23,15,5,14,1,7,1
6,14,1,2,21,20,2,19,7,23,15,16,14,25,4,1
6,5,1,2,14,20,2,19,7,23,15,16,11,25,4,1
25,7,1,2,21,20,2,19,7,7,15,16,14,25,4,1
6,14,1,2,23,20,2,19,7,16,15,16,11,25,4,1
6,7,6,2,8,20,5,6,23,23,15,5,14,19,7,1
6,7,1,2,16,20,2,19,16,23,15,16,14,22,4,1
25,14,1,2,23,20,2,19,23,23,15,16,11,22,4,1
6,7,1,2,16,20,2,19,16,16,15,16,11,25,4,1
25,14,1,2,21,20,2,19,23,23,15,16,14,25,4,1
6,7,1,2,23,20,2,19,16,7,15,16,14,22,4,1
25,5,1,2,21,20,2,19,16,23,15,16,14,22,4,1
25,14,1,2,14,20,2,19,16,16,15,16,14,22,4,1
19,7,6,2,14,20,5,6,23,23,15,5,14,1,7,1
6,14,1,2,23,20,2,19,23,16,15,16,11,25,4,1
6,14,1,2,14,20,2,19,23,7,15,16,11,25,4,1
25,5,1,2,23,20,2,19,16,16,15,16,14,25,4,1
25,5,1,2,23,20,2,19,16,7,15,16,11,25,4,1
25,14,1,2,14,20,2,19,16,23,15,16,11,25,4,1
19,23,6,2,8,20,5,19,23,23,15,5,11,1,7,1
25,14,1,2,16,20,2,19,7,7,15,16,14,22,4,1
25,5,1,2,16,20,2,19,23,23,15,16,11,25,4,1
6,7,1,2,16,20,2,19,16,7,15,16,14,22,4,1
6,7,1,2,14,20,2,19,16,23,15,16,14,22,4,1
6,14,6,2,14,20,5,19,23,23,15,5,11,19,7,1
6,7,1,2,14,20,2,19,23,16,15,16,11,22,4,1
25,5,1,2,21,20,2,19,7,23,15,16,11,25,4,1
6,7,1,2,14,20,2,19,23,7,15,16,11,22,4,1
25,14,1,2,21,20,2,19,23,16,15,16,14,25,4,1
6,5,1,2,21,20,2,19,16,7,15,16,11,25,4,1
6,14,1,2,23,20,2,19,23,16,15,16,14,25,4,1
6,7,1,2,14,20,2,19,23,23,15,16,14,22,4,1
6,7,1,2,23,20,2,19,7,23,15,16,14,22,4,1
6,14,1,2,16,20,2,19,16,7,15,16,11,25,4,1
25,14,1,2,21,20,2,19,16,7,15,16,14,25,4,1
6,5,1,2,16,20,2,19,23,7,15,16,14,22,4,1
6,7,1,2,14,20,2,19,23,7,15,16,11,25,4,1
25,14,1,2,16,20,2,19,23,16,15,16,11,25,4,1
19,16,6,14,14,5,2,19,23,23,15,16,11,22,4,0
25,7,1,2,23,20,2,19,7,23,15,16,11,25,4,1
6,14,1,2,16,20,2,19,23,7,15,16,14,25,4,1
19,14,1,14,16,5,5,19,23,23,15,16,11,19,21,0
25,14,1,2,21,20,2,19,23,7,15,16,11,25,4,1
25,7,1,2,21,20,2,19,7,7,15,16,11,25,4,1
25,5,1,2,14,20,2,19,7,7,15,16,11,22,4,1
25,5,1,2,14,20,2,19,16,23,15,16,14,22,4,1
25,5,1,2,16,20,2,19,23,7,15,16,11,22,4,1
6,7,1,2,16,20,2,19,16,7,15,16,14,25,4,1
19,23,6,2,14,20,5,19,23,23,15,5,11,19,7,1
25,7,1,2,16,20,2,19,23,16,15,16,14,22,4,1
6,14,6,2,16,20,5,19,23,23,15,5,14,19,7,1
6,14,1,2,23,20,2,19,7,16,15,16,14,25,4,1
25,7,1,2,16,20,2,19,16,16,15,16,11,22,4,1
25,5,1,2,16,20,2,19,23,16,15,16,14,22,4,1
25,14,1,2,21,20,2,19,7,16,15,16,11,22,4,1
6,7,1,2,23,20,2,19,16,23,15,16,14,22,4,1
6,7,1,2,23,20,2,19,16,23,15,16,11,25,4,1
25,7,1,2,23,20,2,19,16,7,15,16,11,22,4,1
25,7,1,2,14,20,2,19,16,16,15,16,14,25,4,1
25,7,1,2,16,20,2,19,7,7,15,16,14,22,4,1
6,5,1,2,16,20,2,19,23,23,15,16,11,22,4,1
25,5,1,2,14,20,2,19,7,23,15,16,11,25,4,1
6,14,1,2,23,20,2,19,16,23,15,16,14,22,4,1
6,14,1,2,23,20,2,19,16,16,15,16,14,25,4,1
6,14,1,2,14,20,2,19,7,7,15,16,11,22,4,1
6,14,1,2,16,20,2,19,16,16,15,16,14,25,4,1
25,7,1,2,21,20,2,19,16,16,15,16,14,22,4,1
6,5,1,2,23,20,2,19,23,7,15,16,11,25,4,1
25,14,1,2,23,20,2,19,16,7,15,16,11,22,4,1
25,5,1,2,16,20,2,19,23,23,15,16,11,22,4,1
25,14,1,2,23,20,2,19,23,16,15,16,11,25,4,1
25,7,1,2,16,20,2,19,23,23,15,16,11,25,4,1
6,14,1,2,14,20,2,19,16,23,15,16,14,22,4,1
25,7,1,2,23,20,2,19,7,16,15,16,11,25,4,1
25,5,1,2,23,20,2,19,16,16,15,16,11,22,4,1
25,14,1,2,16,20,2,19,23,7,15,16,11,25,4,1
6,7,1,2,23,20,2,19,23,16,15,16,11,25,4,1
6,5,1,2,21,20,2,19,23,7,15,16,14,25,4,1
6,14,1,2,21,20,2,19,16,16,15,16,11,22,4,1
6,14,1,2,23,20,2,19,7,23,15,16,14,25,4,1
25,7,1,2,21,20,2,19,16,16,15,16,14,22,4,1
6,14,1,2,23,20,2,19,16,23,15,16,11,22,4,1
25,5,1,2,23,20,2,19,16,23,15,16,11,25,4,1
6,14,1,2,23,20,2,19,16,7,15,16,11,22,4,1
25,14,1,2,23,20,2,19,7,16,15,16,11,22,4,1
6,14,1,2,14,20,2,19,23,16,15,16,11,25,4,1
25,5,1,2,21,20,2,19,23,7,15,16,14,25,4,1
25,5,1,2,21,20,2,19,16,7,15,16,14,25,4,1
6,7,1,2,23,20,2,19,7,7,15,16,14,22,4,1
6,7,1,2,16,20,2,19,23,16,15,16,14,22,4,1
6,5,1,2,21,20,2,19,23,16,15,16,14,22,4,1
6,14,1,2,23,20,2,19,23,7,15,16,14,25,4,1
25,5,1,2,14,20,2,19,16,16,15,16,14,25,4,1
25,7,1,2,21,20,2,19,16,23,15,16,14,22,4,1
25,7,1,2,21,20,2,19,23,16,15,16,11,25,4,1
6,5,1,2,21,20,2,19,16,23,15,16,14,22,4,1
6,14,1,2,23,20,2,19,23,23,15,16,14,22,4,1
25,14,1,2,16,20,2,19,16,16,15,16,14,25,4,1
25,7,1,2,21,20,2,19,7,16,15,16,11,22,4,1
6,23,6,2,8,20,5,19,23,23,15,5,14,19,7,1
25,7,1,2,23,20,2,19,7,7,15,16,14,25,4,1
19,7,6,2,14,20,5,6,23,23,15,5,14,19,7,1
6,14,1,2,21,20,2,19,7,23,15,16,14,25,4,1
25,5,1,2,23,20,2,19,23,23,15,16,11,25,4,1
25,23,1,14,23,5,5,19,23,23,15,16,14,19,21,0
25,7,1,2,14,20,2,19,23,7,15,16,11,22,4,1
6,14,1,2,23,20,2,19,23,23,15,16,11,25,4,1
6,7,1,2,23,20,2,19,7,7,15,16,14,25,4,1
6,5,1,2,14,20,2,19,16,7,15,16,11,22,4,1
6,7,1,2,14,20,2,19,7,23,15,16,11,22,4,1
